qr_or_mac,voltage_v,voltage_mv,category,status,percentage_estimate,pass_fail,rssi,comment,timestamp
C9:08:62:98:75:2A,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:19.168308Z
FC:5E:79:8C:69:A9,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:19.174298Z
D2:33:B9:07:85:24,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.176296Z
CE:05:3F:80:E6:03,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:19.177452Z
E6:8D:DE:1D:43:BA,3.0,3000,NEW,GOOD,0,True,-67,RSSI -67 | Battery 3.0V,2025-09-17T20:17:19.179723Z
D4:D4:AE:E9:E0:DD,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:19.190757Z
E8:59:B4:54:15:93,2.8,2800,LOW,WARN,0,False,-63,RSSI -63 | Battery 2.8V,2025-09-17T20:17:19.191728Z
DC:B5:04:0D:ED:63,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-17T20:17:19.193744Z
C0:26:9D:85:49:6F,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:19.197121Z
DB:50:6F:B8:47:88,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:19.249548Z
CF:B4:4A:67:88:25,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:19.251591Z
F3:AE:32:2F:1A:D6,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:19.253219Z
D2:AB:35:8E:41:3B,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:19.254336Z
E0:F8:B8:CE:B3:67,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:17:19.270496Z
D6:11:3D:60:3E:07,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:19.278497Z
D3:FC:5C:2A:A1:3C,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:19.279497Z
CA:36:A1:3A:AC:C4,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:17:19.280522Z
CA:0A:09:A2:84:08,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:17:19.285101Z
D6:AF:D5:76:35:D9,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:17:19.293143Z
C0:DA:40:0C:F0:E4,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:19.348622Z
FC:BE:B3:A7:A5:F7,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-17T20:17:19.356126Z
ED:27:E1:1C:0D:3F,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:19.360126Z
DB:44:F9:D9:75:8B,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-17T20:17:19.368628Z
DA:6D:33:77:94:0C,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-17T20:17:19.371628Z
C9:DC:36:88:43:4C,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:17:19.378627Z
D7:DA:1B:0C:15:0A,3.0,3000,NEW,GOOD,0,True,-65,RSSI -65 | Battery 3.0V,2025-09-17T20:17:19.380036Z
C6:AA:D6:25:41:18,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.387445Z
D2:92:03:37:D9:7A,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.391445Z
F1:75:1A:1F:0C:40,3.0,3000,NEW,GOOD,0,True,-59,RSSI -59 | Battery 3.0V,2025-09-17T20:17:19.392444Z
D9:89:2D:F3:16:1E,3.0,3000,NEW,GOOD,0,True,-67,RSSI -67 | Battery 3.0V,2025-09-17T20:17:19.395843Z
E7:B1:73:EF:05:5B,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-17T20:17:19.450347Z
CE:3A:D3:BD:56:D7,3.0,3000,NEW,GOOD,0,True,-71,RSSI -71 | Battery 3.0V,2025-09-17T20:17:19.454608Z
F1:29:8A:36:F3:73,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:19.466639Z
FB:DB:68:8D:2A:0F,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:19.479838Z
C1:B7:80:B5:58:6B,2.7,2700,DEAD,FAIL,0,False,-67,RSSI -67 | Battery 2.7V,2025-09-17T20:17:19.482858Z
F4:F7:D8:85:FA:F7,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-17T20:17:19.487858Z
EF:3A:AD:AA:A1:AA,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:19.547710Z
C4:21:6A:39:79:C8,3.0,3000,NEW,GOOD,0,True,-64,RSSI -64 | Battery 3.0V,2025-09-17T20:17:19.551703Z
CF:2D:50:50:ED:DA,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:17:19.559908Z
E4:B6:21:4E:B4:27,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:19.562961Z
E4:F2:8D:69:44:C7,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:17:19.563998Z
FB:4D:97:69:23:CA,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-17T20:17:19.568518Z
DA:16:77:4B:9C:B4,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:17:19.571518Z
D2:37:37:49:30:D1,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:19.574519Z
E4:01:42:F1:B3:9D,2.8,2800,LOW,WARN,0,False,-61,RSSI -61 | Battery 2.8V,2025-09-17T20:17:19.578517Z
E2:71:2A:6C:B5:77,3.0,3000,NEW,GOOD,0,True,-71,RSSI -71 | Battery 3.0V,2025-09-17T20:17:19.581534Z
F5:B5:59:4F:28:9E,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:19.588704Z
E1:7F:3F:02:1B:D2,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.649043Z
EB:15:EC:14:51:8A,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:19.651062Z
FF:10:23:79:7D:A9,2.9,2900,GOOD,GOOD,70.0,True,-79,RSSI -79 | Battery 2.9V,2025-09-17T20:17:19.654632Z
F7:7D:BD:AD:45:AC,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:19.664642Z
E6:36:54:B3:8C:0F,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:19.665615Z
C9:E4:C1:1C:5F:5C,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:19.667618Z
D8:FD:BF:45:7F:B6,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:19.671634Z
D1:9A:2C:86:B8:0B,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:17:19.680615Z
E8:C3:08:3C:31:1F,3.0,3000,NEW,GOOD,0,True,-64,RSSI -64 | Battery 3.0V,2025-09-17T20:17:19.684090Z
D2:96:86:23:0E:D4,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:19.693134Z
F1:61:02:CF:A2:95,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:19.696126Z
CC:6E:EE:88:72:3F,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:19.759008Z
F1:A7:E5:3D:70:DB,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:19.769503Z
DD:52:62:79:CE:C3,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:19.770500Z
FA:40:0E:5A:47:CC,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:19.773494Z
E1:C9:B5:4F:C0:D2,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:17:19.778515Z
F7:6B:3C:5F:02:86,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-17T20:17:19.780180Z
E3:57:FE:BA:45:A9,3.0,3000,NEW,GOOD,0,True,-59,RSSI -59 | Battery 3.0V,2025-09-17T20:17:19.792426Z
F6:23:19:06:4D:6F,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:17:19.848225Z
FE:FC:BB:5F:3B:0C,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:19.851255Z
DA:21:EF:69:85:AF,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:17:19.877314Z
FB:11:51:D6:F2:17,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-17T20:17:19.880410Z
DC:8F:92:1B:8D:79,3.0,3000,NEW,GOOD,0,True,-67,RSSI -67 | Battery 3.0V,2025-09-17T20:17:19.882313Z
DD:2F:05:8E:F8:28,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:19.884312Z
C9:F3:21:63:B3:D7,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.890112Z
FD:6E:52:98:FA:6C,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.894096Z
CD:EE:E1:74:02:95,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-17T20:17:19.951240Z
E2:2A:B6:15:5E:6D,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-17T20:17:19.952341Z
C7:B7:B7:C7:3C:B1,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:19.954941Z
FC:7F:30:50:D1:8B,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-17T20:17:19.964940Z
E7:44:B3:A8:79:86,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-17T20:17:19.965939Z
EE:58:23:7F:17:EE,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:19.971940Z
C5:D4:48:54:2C:44,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:17:19.985048Z
EB:56:08:6C:BF:0F,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:19.986048Z
EE:D8:1E:43:78:4E,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:19.987045Z
D7:03:28:82:F2:B9,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:20.054279Z
CB:D3:CE:8A:BE:EC,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.069290Z
F2:86:7F:55:F9:7D,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:20.070299Z
D4:57:DD:F3:6A:C9,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:17:20.078293Z
DA:D1:DA:C8:C1:5C,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:20.080471Z
C6:AD:79:25:9C:6A,3.0,3000,NEW,GOOD,0,True,-70,RSSI -70 | Battery 3.0V,2025-09-17T20:17:20.082989Z
FF:66:72:E1:78:C9,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:20.083903Z
C1:1E:B9:8B:5B:4B,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.086893Z
FB:92:5D:E6:EB:1D,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.088894Z
ED:A9:BC:CA:3D:59,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:20.091910Z
CF:BF:04:CC:14:81,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:20.159636Z
CE:D8:E7:CB:4F:AE,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.163638Z
FE:C6:BC:62:C5:31,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:20.166789Z
C7:0B:F7:C9:8F:6C,3.0,3000,NEW,GOOD,0,True,-71,RSSI -71 | Battery 3.0V,2025-09-17T20:17:20.167818Z
CD:20:43:CD:A7:25,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.169730Z
D8:24:C8:75:B6:42,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:17:20.177812Z
DF:86:39:25:69:2D,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:20.186812Z
CF:E6:D1:03:50:69,3.0,3000,NEW,GOOD,0,True,-61,RSSI -61 | Battery 3.0V,2025-09-17T20:17:20.187810Z
D9:8C:D9:8F:C1:56,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:20.192821Z
FB:E0:53:D8:E9:D8,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.196815Z
DB:4C:94:0F:94:77,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:17:20.248971Z
D8:D1:99:B3:0D:09,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:20.252994Z
DE:75:64:2A:BE:19,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:20.255506Z
D9:5C:CA:81:8C:BF,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:20.263699Z
DA:E2:F2:AC:53:C6,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:20.270620Z
FD:06:98:10:55:0A,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.275954Z
D6:F3:0E:4B:28:A7,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:17:20.279990Z
D5:57:68:16:0F:D6,2.8,2800,LOW,WARN,0,False,-56,RSSI -56 | Battery 2.8V,2025-09-17T20:17:20.280985Z
C4:4E:F6:78:12:14,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-17T20:17:20.282968Z
EB:BA:50:7A:73:BD,2.8,2800,LOW,WARN,0,False,-60,RSSI -60 | Battery 2.8V,2025-09-17T20:17:20.287997Z
DC:95:10:8C:AA:4D,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:20.290984Z
F6:3C:E2:74:4A:2F,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:17:20.293970Z
DE:14:4A:84:4E:4A,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:20.352514Z
EA:52:D9:3F:B1:66,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.353512Z
D4:EF:7D:F6:AC:4C,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:20.355557Z
D0:24:C4:AB:8D:25,2.9,2900,GOOD,GOOD,70.0,True,-68,RSSI -68 | Battery 2.9V,2025-09-17T20:17:20.360232Z
E6:34:37:55:C1:FC,3.0,3000,NEW,GOOD,0,True,-55,RSSI -55 | Battery 3.0V,2025-09-17T20:17:20.360232Z
DB:50:6C:B5:A6:F1,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:17:20.367274Z
ED:BA:E6:5A:77:CD,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:20.370244Z
C1:F2:15:85:54:6B,2.9,2900,GOOD,GOOD,70.0,True,-78,RSSI -78 | Battery 2.9V,2025-09-17T20:17:20.378067Z
F2:25:DA:F5:7C:01,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:20.383148Z
D3:37:61:2E:78:46,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:20.386186Z
E1:0C:05:D3:4D:10,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-17T20:17:20.393165Z
F2:12:94:07:84:ED,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:20.395248Z
C9:50:D3:DD:F5:18,2.9,2900,GOOD,GOOD,70.0,True,-71,RSSI -71 | Battery 2.9V,2025-09-17T20:17:20.447844Z
F2:4B:80:08:6B:29,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:20.456426Z
F5:27:6F:6D:DD:1A,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-17T20:17:20.461404Z
E0:E3:94:3C:B1:FA,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.469403Z
E9:A0:87:C1:91:61,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.482404Z
D9:91:7F:09:C4:10,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:20.485405Z
F0:33:A4:D5:A6:17,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-17T20:17:20.496876Z
E5:F9:F9:83:34:CB,3.0,3000,NEW,GOOD,0,True,-68,RSSI -68 | Battery 3.0V,2025-09-17T20:17:20.555436Z
CA:6C:C9:D8:AD:12,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:20.556456Z
F4:A6:59:7C:82:9B,2.8,2800,LOW,WARN,0,False,-56,RSSI -56 | Battery 2.8V,2025-09-17T20:17:20.565772Z
D6:D6:87:44:BB:B1,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-17T20:17:20.566773Z
FB:94:05:3F:D4:AE,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:20.567773Z
DC:A2:8F:62:72:62,3.0,3000,NEW,GOOD,0,True,-69,RSSI -69 | Battery 3.0V,2025-09-17T20:17:20.578060Z
CE:90:F3:93:78:0A,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:20.580118Z
FE:D8:39:66:26:F5,2.8,2800,LOW,WARN,0,False,-62,RSSI -62 | Battery 2.8V,2025-09-17T20:17:20.585417Z
F9:C2:72:D5:29:49,3.0,3000,NEW,GOOD,0,True,-61,RSSI -61 | Battery 3.0V,2025-09-17T20:17:20.586423Z
F1:67:45:07:A3:CE,2.8,2800,LOW,WARN,0,False,-64,RSSI -64 | Battery 2.8V,2025-09-17T20:17:20.588443Z
C8:CA:F6:8F:4D:C5,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:17:20.591460Z
C3:D7:88:27:67:BC,2.8,2800,LOW,WARN,0,False,-60,RSSI -60 | Battery 2.8V,2025-09-17T20:17:20.647755Z
C6:9D:25:E1:C0:3C,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.651750Z
EF:C2:14:81:50:BE,3.0,3000,NEW,GOOD,0,True,-58,RSSI -58 | Battery 3.0V,2025-09-17T20:17:20.660285Z
E8:39:6C:A2:EF:54,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-17T20:17:20.666401Z
C7:CA:39:5F:97:1B,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:20.668414Z
F6:2B:B4:72:DC:73,3.0,3000,NEW,GOOD,0,True,-70,RSSI -70 | Battery 3.0V,2025-09-17T20:17:20.670051Z
DF:A0:E6:D0:4F:9D,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.672354Z
EF:31:42:23:C9:10,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-17T20:17:20.686371Z
D2:7F:AD:D1:B7:43,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:20.688611Z
ED:A7:EE:B0:28:2A,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:17:20.757092Z
E9:D3:D0:69:E8:B0,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-17T20:17:20.761100Z
C0:24:F0:82:79:62,2.9,2900,GOOD,GOOD,70.0,True,-82,RSSI -82 | Battery 2.9V,2025-09-17T20:17:20.774112Z
E9:AD:0F:1C:CF:C6,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:20.778165Z
DF:3B:95:EB:B3:0E,2.9,2900,GOOD,GOOD,70.0,True,-73,RSSI -73 | Battery 2.9V,2025-09-17T20:17:20.787090Z
DF:DC:01:B0:ED:0C,3.0,3000,NEW,GOOD,0,True,-74,RSSI -74 | Battery 3.0V,2025-09-17T20:17:20.789096Z
E7:40:33:D2:9C:D5,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-17T20:17:20.793088Z
C8:36:AE:34:73:C0,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:20.795097Z
C7:48:95:8D:AF:D1,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:20.850129Z
DA:CB:19:C0:37:B7,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:20.856655Z
C9:3A:89:C7:FB:82,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:20.857986Z
EC:38:C0:3A:A2:BC,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:20.859022Z
EA:89:CF:30:94:42,3.0,3000,NEW,GOOD,0,True,-59,RSSI -59 | Battery 3.0V,2025-09-17T20:17:20.859998Z
FA:F7:0B:5F:36:C8,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:20.863996Z
E3:A4:C9:73:DB:99,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-17T20:17:20.866011Z
E3:17:ED:6B:02:5A,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-17T20:17:20.867996Z
C7:12:DD:1E:A2:C7,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-17T20:17:20.869994Z
DB:D4:2B:CD:71:E2,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:20.879125Z
E5:B9:F8:CD:26:63,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:20.889302Z
FE:FD:E4:F8:03:93,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-17T20:17:20.955831Z
D7:51:BA:83:3D:42,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:20.994284Z
FB:66:72:40:BF:04,3.0,3000,NEW,GOOD,0,True,-57,RSSI -57 | Battery 3.0V,2025-09-17T20:17:20.995292Z
C6:49:BD:68:87:74,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-17T20:17:21.048919Z
EF:3D:C5:26:CC:03,3.0,3000,NEW,GOOD,0,True,-61,RSSI -61 | Battery 3.0V,2025-09-17T20:17:21.049908Z
DC:4B:F2:FB:92:E5,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-17T20:17:21.058021Z
C6:FB:9D:65:64:EE,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-17T20:17:21.063009Z
E8:52:A6:2A:F3:21,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-17T20:17:21.072438Z
CB:E4:3B:7A:34:9B,2.9,2900,GOOD,GOOD,70.0,True,-72,RSSI -72 | Battery 2.9V,2025-09-17T20:17:21.072438Z
D2:2B:3D:2D:01:47,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-17T20:17:21.089200Z
